transaction_id,customer_id,account_type,country,amount,currency,category,channel,timestamp,status,merchant_id,card_last4
1727,241,Corriente,UK,79.57,GBP,Gasolinera,Online,2025-10-08 08:05:22,APPROVED,M67155,9399
2364,373,Empresarial,UK,170.82,GBP,Farmacia,Online,2025-10-08 08:10:55,APPROVED,M54752,3418
2464,203,Ahorro,US,635.16,USD,Transferencia,Online,2025-10-08 08:17:55,DECLINED,M59663,3663
2791,501,Corriente,US,95.37,USD,Transporte,Movil,2025-10-08 08:31:18,DECLINED,M21404,7672
2879,352,Corriente,FR,264.89,EUR,Transferencia,Online,2025-10-08 08:39:04,APPROVED,M92406,5239
2827,255,Empresarial,FR,150.25,EUR,Gasolinera,Presencial,2025-10-08 08:48:24,APPROVED,M19126,7078
1324,422,Ahorro,MX,42.85,MXN,Transporte,Presencial,2025-10-08 08:48:58,APPROVED,M78909,7933
2010,505,Ahorro,DE,140.56,EUR,Restaurante,Presencial,2025-10-08 08:48:58,APPROVED,M13175,1859
1885,483,Corriente,MX,31.0,MXN,Gasolinera,Presencial,2025-10-08 08:57:24,APPROVED,M39400,3459
1068,609,Premium,ES,247.25,EUR,Farmacia,Movil,2025-10-08 09:00:57,APPROVED,M67898,6661
1861,302,Ahorro,DE,43.25,EUR,Farmacia,Online,2025-10-08 09:07:55,APPROVED,M43072,7974
1807,201,Corriente,ES,282.98,EUR,E-commerce,Online,2025-10-08 09:10:18,DECLINED,M40366,5565
1455,265,Corriente,ES,1146.85,EUR,Transferencia,Movil,2025-10-08 09:11:13,APPROVED,M58878,8347
2185,221,Ahorro,UK,315.48,GBP,Cajero,Presencial,2025-10-08 09:25:33,APPROVED,M10295,7162
2883,663,Corriente,DE,158.93,EUR,Restaurante,Presencial,2025-10-08 09:29:27,APPROVED,M77350,8392
1877,235,Corriente,US,495.68,USD,Hotel,Movil,2025-10-08 09:38:28,APPROVED,M24569,6427
1823,485,Corriente,ES,263.16,EUR,Cajero,Movil,2025-10-08 09:44:34,APPROVED,M58855,9955
2643,180,Empresarial,US,3143.38,USD,Transferencia,Presencial,2025-10-08 09:45:51,DECLINED,M97347,2916
1977,511,Ahorro,US,66.71,USD,Gasolinera,Online,2025-10-08 09:47:08,APPROVED,M79545,1578
2218,527,Corriente,UK,36.09,GBP,Farmacia,Movil,2025-10-08 09:51:25,APPROVED,M43278,9161
2905,204,Premium,US,388.75,USD,Supermercado,Online,2025-10-08 09:51:43,APPROVED,M22414,7683
1348,601,Corriente,ES,1833.22,EUR,Transferencia,Online,2025-10-08 09:53:38,DECLINED,M30319,8362
1866,652,Empresarial,ES,121.18,EUR,Supermercado,Online,2025-10-08 09:59:27,APPROVED,M15995,7531
1187,290,Ahorro,DE,71.15,EUR,Gasolinera,Movil,2025-10-08 10:11:20,APPROVED,M73518,3236
1258,632,Ahorro,FR,77.09,EUR,Gasolinera,Online,2025-10-08 10:12:10,APPROVED,M27197,4460
2106,448,Empresarial,MX,45.17,MXN,Entretenimiento,Online,2025-10-08 10:19:26,APPROVED,M28012,9600
2574,246,Corriente,FR,147.22,EUR,Hotel,Online,2025-10-08 10:23:17,APPROVED,M45153,2522
1452,123,Corriente,MX,102.03,MXN,Entretenimiento,Presencial,2025-10-08 10:28:47,APPROVED,M40451,9513
1849,430,Empresarial,DE,60.07,EUR,Supermercado,Online,2025-10-08 10:41:57,APPROVED,M34400,1356
1418,370,Empresarial,ES,236.43,EUR,Gasolinera,Movil,2025-10-08 10:47:48,APPROVED,M44422,3378
2954,321,Empresarial,DE,305.86,EUR,Cajero,Online,2025-10-08 10:55:15,APPROVED,M75580,6563
2021,507,Ahorro,ES,72.61,EUR,Farmacia,Online,2025-10-08 11:00:36,APPROVED,M46905,8850
2945,388,Corriente,US,53.14,USD,Supermercado,ATM,2025-10-08 11:22:05,DECLINED,M51561,8719
2483,101,Corriente,MX,140.71,MXN,Supermercado,Online,2025-10-08 11:27:08,APPROVED,M98661,5433
1943,112,Corriente,MX,23.26,MXN,Transporte,Movil,2025-10-08 11:35:36,APPROVED,M85426,7342
1597,279,Ahorro,ES,57.09,EUR,Transporte,Movil,2025-10-08 11:42:11,DECLINED,M30700,5485
1209,333,Empresarial,ES,87.64,EUR,Supermercado,Online,2025-10-08 11:58:09,APPROVED,M95944,7870
1600,356,Corriente,MX,1119.44,MXN,Transferencia,Movil,2025-10-08 12:04:05,APPROVED,M28383,8713
2041,349,Empresarial,US,607.25,USD,Hotel,Movil,2025-10-08 12:06:11,DECLINED,M19295,3393
2437,164,Ahorro,FR,12.87,EUR,Supermercado,Online,2025-10-08 12:06:41,APPROVED,M31895,1102
2556,304,Ahorro,UK,53.78,GBP,Transferencia,Movil,2025-10-08 12:16:49,APPROVED,M69012,1946
1208,539,Corriente,ES,52.46,EUR,Transporte,Movil,2025-10-08 12:23:03,APPROVED,M23487,2889
1791,414,Ahorro,FR,120.48,EUR,E-commerce,Presencial,2025-10-08 12:28:00,APPROVED,M38553,7694
2674,542,Premium,UK,132.79,GBP,Gasolinera,Presencial,2025-10-08 12:29:13,APPROVED,M14426,7527
1979,167,Corriente,MX,32.53,MXN,Transporte,Presencial,2025-10-08 12:45:11,APPROVED,M29925,3674
1879,223,Empresarial,DE,136.38,EUR,Entretenimiento,Movil,2025-10-08 12:46:03,APPROVED,M57628,7544
1297,546,Corriente,FR,999.59,EUR,Transferencia,Presencial,2025-10-08 12:49:19,DECLINED,M46780,3293
2037,268,Corriente,UK,45.85,GBP,Transporte,Movil,2025-10-08 12:50:44,APPROVED,M81235,2742
1519,258,Premium,DE,238.43,EUR,Entretenimiento,Online,2025-10-08 12:58:51,APPROVED,M42591,9570
1062,405,Empresarial,DE,149.18,EUR,Farmacia,Presencial,2025-10-08 13:22:21,APPROVED,M34727,4912
2550,574,Corriente,FR,84.37,EUR,E-commerce,Presencial,2025-10-08 13:41:48,DECLINED,M51687,6028
1946,576,Corriente,US,11.99,USD,Farmacia,Movil,2025-10-08 14:04:10,APPROVED,M72472,3422
2052,681,Ahorro,ES,164.56,EUR,Cajero,Movil,2025-10-08 14:30:27,APPROVED,M17143,1672
1032,330,Empresarial,ES,184.4,EUR,Supermercado,Online,2025-10-08 14:49:04,APPROVED,M60328,9099
1001,674,Corriente,DE,15.88,EUR,Entretenimiento,Online,2025-10-08 14:51:55,APPROVED,M30379,4527
2162,483,Ahorro,ES,133.69,EUR,Restaurante,Movil,2025-10-08 15:01:38,APPROVED,M18498,5740
1919,355,Corriente,ES,181.61,EUR,E-commerce,Online,2025-10-08 15:33:33,APPROVED,M65315,7140
1376,167,Corriente,MX,89.88,MXN,Farmacia,Presencial,2025-10-08 15:55:29,APPROVED,M59856,6126
2401,516,Corriente,ES,227.61,EUR,E-commerce,Online,2025-10-08 16:26:32,APPROVED,M80814,1459
1545,370,Ahorro,DE,19.72,EUR,Farmacia,Movil,2025-10-08 16:26:52,APPROVED,M77264,9669
1444,687,Empresarial,FR,173.99,EUR,Supermercado,Online,2025-10-08 16:32:02,APPROVED,M22844,8412
1395,125,Empresarial,MX,210.72,MXN,Gasolinera,Online,2025-10-08 16:33:19,APPROVED,M77652,3174
2338,169,Corriente,MX,119.63,MXN,Restaurante,Movil,2025-10-08 16:43:23,APPROVED,M37713,9774
1804,559,Premium,DE,1102.14,EUR,Cajero,Online,2025-10-08 16:46:11,APPROVED,M29956,1127
2565,211,Ahorro,ES,17.69,EUR,Transporte,Online,2025-10-08 16:48:31,APPROVED,M60805,4640
1799,336,Ahorro,UK,65.56,GBP,Restaurante,Movil,2025-10-08 16:56:26,APPROVED,M95633,8932
2050,287,Empresarial,US,2363.01,USD,Transferencia,Online,2025-10-08 16:59:36,DECLINED,M19443,5137
2076,100,Premium,ES,414.36,EUR,Supermercado,Online,2025-10-08 17:14:29,DECLINED,M97741,8530
2356,611,Ahorro,FR,170.52,EUR,E-commerce,Online,2025-10-08 17:24:58,APPROVED,M62609,5395
2534,209,Empresarial,FR,58.58,EUR,Restaurante,Movil,2025-10-08 17:35:26,APPROVED,M30393,6812
1446,570,Empresarial,UK,166.88,GBP,Supermercado,ATM,2025-10-08 17:55:45,APPROVED,M93021,1022
1656,269,Ahorro,ES,167.66,EUR,E-commerce,Movil,2025-10-08 18:00:27,APPROVED,M99800,9722
2396,297,Corriente,UK,393.32,GBP,Cajero,Online,2025-10-08 18:08:54,PENDING,M49553,5557
2870,381,Premium,ES,2689.67,EUR,Transferencia,Online,2025-10-08 18:09:35,APPROVED,M97534,6635
1740,176,Premium,ES,73.9,EUR,Supermercado,Movil,2025-10-08 18:12:31,APPROVED,M51072,6108
2134,365,Corriente,DE,86.2,EUR,Gasolinera,Online,2025-10-08 18:13:08,APPROVED,M91899,8247
2386,262,Corriente,ES,88.83,EUR,Supermercado,Presencial,2025-10-08 18:17:18,APPROVED,M16545,1019
1814,284,Empresarial,US,299.99,USD,E-commerce,Movil,2025-10-08 18:25:38,DECLINED,M47653,7874
1724,195,Corriente,US,284.34,USD,Hotel,Online,2025-10-08 18:26:04,APPROVED,M51102,8387
1379,532,Corriente,MX,112.56,MXN,Entretenimiento,Presencial,2025-10-08 18:28:05,APPROVED,M81618,3216
2821,512,Ahorro,FR,74.75,EUR,E-commerce,Online,2025-10-08 18:28:35,DECLINED,M70632,2682
1383,234,Premium,ES,64.83,EUR,E-commerce,Online,2025-10-08 18:34:51,APPROVED,M72352,8434
2301,472,Corriente,US,450.46,USD,Cajero,Online,2025-10-08 18:36:29,APPROVED,M21400,3174
2599,588,Ahorro,ES,299.02,EUR,Cajero,Online,2025-10-08 18:40:26,APPROVED,M78491,5291
1010,159,Corriente,DE,156.68,EUR,Restaurante,Online,2025-10-08 18:48:34,APPROVED,M44741,9645
1760,154,Empresarial,FR,602.26,EUR,Cajero,Movil,2025-10-08 18:55:33,APPROVED,M95181,2753
2318,515,Premium,DE,4272.42,EUR,Transferencia,Online,2025-10-08 18:59:17,APPROVED,M53982,6774
2060,685,Corriente,FR,32.94,EUR,Farmacia,Online,2025-10-08 19:05:27,APPROVED,M72721,3590
1917,550,Corriente,DE,55.2,EUR,Supermercado,Online,2025-10-08 19:16:08,APPROVED,M22635,8828
2846,168,Corriente,MX,48.51,MXN,Transporte,Online,2025-10-08 19:16:49,FRAUD,M55545,4609
2500,117,Ahorro,FR,9.63,EUR,Farmacia,Presencial,2025-10-08 19:24:39,APPROVED,M51393,2546
2182,274,Premium,ES,263.74,EUR,Gasolinera,Movil,2025-10-08 19:37:34,APPROVED,M65032,3811
2256,190,Empresarial,FR,988.02,EUR,Transferencia,Online,2025-10-08 19:41:15,APPROVED,M82510,4672
2161,640,Premium,UK,4459.45,GBP,Transferencia,Online,2025-10-08 19:58:35,DECLINED,M37782,4829
1680,195,Ahorro,FR,39.79,EUR,Gasolinera,Online,2025-10-08 20:11:41,APPROVED,M89668,4077
1756,301,Ahorro,MX,167.98,MXN,E-commerce,Online,2025-10-08 20:15:51,APPROVED,M44243,5948
1770,130,Empresarial,ES,388.96,EUR,Restaurante,Movil,2025-10-08 20:30:20,APPROVED,M41013,2727
1262,306,Corriente,FR,63.65,EUR,Gasolinera,Online,2025-10-08 20:44:59,PENDING,M21665,2809
2063,153,Ahorro,UK,37.23,GBP,Gasolinera,Online,2025-10-08 20:57:10,APPROVED,M18831,2663
2030,131,Corriente,ES,137.39,EUR,Restaurante,Online,2025-10-08 21:27:22,APPROVED,M59140,4415
2353,203,Ahorro,US,77.18,USD,Supermercado,Movil,2025-10-08 21:38:43,APPROVED,M41470,6097
2943,667,Premium,DE,195.58,EUR,Farmacia,Online,2025-10-08 21:54:23,APPROVED,M75855,6476
1606,144,Corriente,ES,170.13,EUR,E-commerce,Presencial,2025-10-08 22:06:45,APPROVED,M22418,6314
2450,399,Corriente,ES,90.23,EUR,Transporte,Online,2025-10-08 22:42:54,DECLINED,M72895,1319
2337,193,Empresarial,US,935.45,USD,Hotel,Movil,2025-10-09 00:12:27,APPROVED,M96540,3800
2568,607,Premium,UK,73.38,GBP,Supermercado,Online,2025-10-09 01:45:59,APPROVED,M31745,4050
1247,326,Ahorro,UK,168.81,GBP,E-commerce,Movil,2025-10-09 02:49:49,APPROVED,M11109,4666
1280,249,Empresarial,UK,121.74,GBP,E-commerce,Online,2025-10-09 03:52:28,APPROVED,M94819,7371
2239,210,Premium,UK,96.56,GBP,Farmacia,Online,2025-10-09 04:28:06,DECLINED,M16265,5714
2413,233,Corriente,MX,196.77,MXN,Restaurante,Movil,2025-10-09 04:44:22,APPROVED,M16553,2211
2735,197,Ahorro,ES,87.24,EUR,Entretenimiento,Presencial,2025-10-09 05:06:46,APPROVED,M86322,2381
1925,462,Ahorro,UK,45.0,GBP,Transporte,Presencial,2025-10-09 05:34:23,APPROVED,M30807,2640
2716,138,Ahorro,FR,24.71,EUR,Farmacia,Movil,2025-10-09 05:56:09,APPROVED,M56813,7985
1285,174,Empresarial,FR,636.73,EUR,Hotel,ATM,2025-10-09 06:32:10,APPROVED,M37964,6437
1887,307,Corriente,ES,171.62,EUR,Restaurante,ATM,2025-10-09 06:35:34,APPROVED,M68541,9567
2481,487,Ahorro,FR,150.16,EUR,Hotel,Online,2025-10-09 06:51:16,DECLINED,M23741,8566
1561,523,Ahorro,UK,54.89,GBP,Farmacia,Presencial,2025-10-09 06:56:41,APPROVED,M68350,3022
2843,638,Empresarial,DE,472.49,EUR,Restaurante,Movil,2025-10-09 07:00:51,DECLINED,M79039,4778
1918,604,Empresarial,US,892.17,USD,Hotel,Online,2025-10-09 07:09:14,APPROVED,M90611,2724
1923,631,Corriente,UK,418.44,GBP,Cajero,Movil,2025-10-09 07:14:29,APPROVED,M55563,6030
1520,537,Corriente,ES,32.48,EUR,Restaurante,Presencial,2025-10-09 07:27:26,APPROVED,M43405,2339
1809,308,Corriente,MX,460.64,MXN,Cajero,Movil,2025-10-09 07:29:18,DECLINED,M66657,9081
1121,605,Corriente,DE,178.21,EUR,Transferencia,Movil,2025-10-09 07:56:05,APPROVED,M63843,7708
2902,562,Corriente,DE,51.98,EUR,E-commerce,Movil,2025-10-09 08:05:34,APPROVED,M95459,1875
1148,677,Corriente,US,85.25,USD,Entretenimiento,Online,2025-10-09 08:20:54,APPROVED,M21919,9361
2390,577,Empresarial,ES,1131.05,EUR,Transferencia,Online,2025-10-09 08:26:43,APPROVED,M90488,5751
2425,403,Ahorro,MX,73.74,MXN,Restaurante,Movil,2025-10-09 08:27:34,APPROVED,M23629,2797
2589,491,Empresarial,UK,94.73,GBP,Cajero,ATM,2025-10-09 08:31:42,APPROVED,M64786,1899
1183,211,Ahorro,ES,386.04,EUR,Hotel,Movil,2025-10-09 08:35:27,APPROVED,M93948,8080
1913,146,Corriente,ES,77.42,EUR,Transporte,Online,2025-10-09 08:44:30,APPROVED,M96632,5801
2341,439,Premium,FR,230.24,EUR,Supermercado,Movil,2025-10-09 08:46:48,FRAUD,M33282,4502
2004,379,Premium,FR,1250.94,EUR,Transferencia,Movil,2025-10-09 08:51:41,APPROVED,M17938,4193
1924,563,Ahorro,MX,159.78,MXN,Restaurante,ATM,2025-10-09 08:52:56,APPROVED,M12191,4255
2617,263,Ahorro,DE,26.49,EUR,Transporte,Presencial,2025-10-09 08:55:49,APPROVED,M13957,1315
2168,433,Ahorro,DE,1220.94,EUR,Transferencia,Movil,2025-10-09 08:57:35,APPROVED,M55178,7676
2732,361,Empresarial,FR,157.04,EUR,Gasolinera,Online,2025-10-09 09:00:19,APPROVED,M57342,5521
1647,690,Ahorro,FR,1318.83,EUR,Transferencia,Movil,2025-10-09 09:06:42,DECLINED,M49283,4526
2983,614,Corriente,MX,98.6,MXN,E-commerce,Online,2025-10-09 09:17:46,APPROVED,M20400,4785
2149,309,Premium,ES,4296.94,EUR,Transferencia,Online,2025-10-09 09:20:56,DECLINED,M28535,2674
2757,190,Ahorro,FR,75.21,EUR,Supermercado,Online,2025-10-09 09:21:14,DECLINED,M55862,1451
1953,171,Premium,ES,263.55,EUR,Transporte,Movil,2025-10-09 09:22:06,APPROVED,M67763,3908
2705,379,Empresarial,UK,155.71,GBP,Farmacia,Online,2025-10-09 09:29:28,APPROVED,M65144,9133
1384,519,Ahorro,DE,99.85,EUR,Supermercado,Online,2025-10-09 09:40:35,DECLINED,M55746,1601
1260,120,Corriente,ES,28.49,EUR,Farmacia,Online,2025-10-09 09:44:09,PENDING,M65164,2654
1769,583,Ahorro,ES,75.6,EUR,Entretenimiento,Presencial,2025-10-09 09:44:20,APPROVED,M18856,1736
1479,464,Ahorro,DE,57.49,EUR,Cajero,ATM,2025-10-09 09:49:29,APPROVED,M27643,1486
2399,687,Ahorro,MX,89.31,MXN,E-commerce,Movil,2025-10-09 10:16:44,APPROVED,M81046,7078
2470,562,Empresarial,FR,1727.57,EUR,Transferencia,Presencial,2025-10-09 10:16:59,APPROVED,M65765,9132
1222,467,Ahorro,UK,80.66,GBP,Transferencia,Presencial,2025-10-09 10:17:11,APPROVED,M46822,1959
2467,267,Corriente,ES,66.8,EUR,Transporte,Online,2025-10-09 10:18:10,APPROVED,M77725,5874
2458,454,Corriente,US,30.55,USD,Restaurante,Online,2025-10-09 10:23:39,DECLINED,M93457,1772
1144,279,Ahorro,DE,52.63,EUR,Cajero,Presencial,2025-10-09 10:25:42,APPROVED,M10895,5272
1892,370,Empresarial,ES,734.06,EUR,E-commerce,Movil,2025-10-09 10:28:07,APPROVED,M76787,8708
1369,568,Ahorro,UK,91.37,GBP,Supermercado,Online,2025-10-09 10:31:25,APPROVED,M49626,4869
2193,427,Ahorro,ES,52.64,EUR,Supermercado,Presencial,2025-10-09 10:33:00,APPROVED,M16798,5412
2108,181,Empresarial,DE,83.17,EUR,Transporte,Presencial,2025-10-09 10:35:42,DECLINED,M65072,2523
1945,692,Corriente,MX,96.55,MXN,Entretenimiento,Movil,2025-10-09 10:51:52,APPROVED,M82623,4669
1481,577,Corriente,UK,59.2,GBP,Farmacia,Movil,2025-10-09 10:55:34,APPROVED,M25615,7285
1546,220,Ahorro,FR,103.46,EUR,Supermercado,Movil,2025-10-09 11:07:38,APPROVED,M78521,3511
1949,466,Ahorro,UK,40.8,GBP,Restaurante,Movil,2025-10-09 11:10:46,APPROVED,M33755,1483
2039,124,Corriente,DE,108.06,EUR,Hotel,Online,2025-10-09 11:16:30,APPROVED,M83356,1651
1870,598,Ahorro,FR,169.95,EUR,Hotel,Movil,2025-10-09 11:18:48,APPROVED,M31854,6761
1239,251,Empresarial,ES,165.24,EUR,Restaurante,Online,2025-10-09 11:20:54,APPROVED,M91665,9561
1884,251,Ahorro,ES,30.4,EUR,Entretenimiento,Movil,2025-10-09 11:39:57,APPROVED,M51195,9574
2736,432,Corriente,ES,477.02,EUR,Hotel,Online,2025-10-09 11:40:06,DECLINED,M69782,2594
1086,317,Corriente,FR,121.21,EUR,Restaurante,Online,2025-10-09 11:48:17,APPROVED,M91490,1430
2508,313,Empresarial,ES,285.32,EUR,Supermercado,Online,2025-10-09 11:50:18,APPROVED,M90240,1079
1873,427,Empresarial,DE,2537.31,EUR,Transferencia,Movil,2025-10-09 11:54:25,APPROVED,M68911,3571
1557,653,Premium,UK,233.18,GBP,Entretenimiento,ATM,2025-10-09 12:00:52,APPROVED,M10071,1985
1058,513,Empresarial,US,206.45,USD,Supermercado,Movil,2025-10-09 12:03:12,APPROVED,M16764,4335
2605,183,Ahorro,UK,62.71,GBP,Farmacia,Movil,2025-10-09 12:13:32,DECLINED,M71699,4362
2485,683,Corriente,DE,109.57,EUR,E-commerce,Presencial,2025-10-09 12:17:55,APPROVED,M53076,9808
1715,280,Ahorro,FR,83.24,EUR,Entretenimiento,Movil,2025-10-09 12:18:54,APPROVED,M23005,2435
1758,658,Corriente,UK,468.74,GBP,Cajero,Online,2025-10-09 12:20:32,APPROVED,M65116,7721
1211,170,Empresarial,US,254.12,USD,E-commerce,Online,2025-10-09 12:23:12,APPROVED,M58270,9083
1976,152,Corriente,FR,78.58,EUR,Gasolinera,Movil,2025-10-09 12:28:01,APPROVED,M99211,3553
2506,302,Empresarial,MX,402.92,MXN,E-commerce,Movil,2025-10-09 12:28:02,APPROVED,M51754,5494
2192,165,Empresarial,UK,217.83,GBP,Farmacia,Movil,2025-10-09 12:34:09,APPROVED,M30173,3121
1689,241,Empresarial,UK,759.1,GBP,Hotel,Online,2025-10-09 12:34:31,APPROVED,M65291,9633
2317,661,Corriente,UK,290.95,GBP,E-commerce,Presencial,2025-10-09 12:35:19,APPROVED,M92656,5881
1462,484,Corriente,FR,276.16,EUR,E-commerce,Online,2025-10-09 12:36:48,APPROVED,M74302,1691
2189,134,Premium,UK,1143.11,GBP,Hotel,Movil,2025-10-09 12:46:38,APPROVED,M94983,3129
1098,616,Ahorro,ES,34.85,EUR,Farmacia,ATM,2025-10-09 13:10:23,APPROVED,M88366,1857
1366,560,Ahorro,FR,64.17,EUR,Entretenimiento,Online,2025-10-09 13:16:35,APPROVED,M12410,7170
2288,346,Ahorro,ES,70.2,EUR,Entretenimiento,Movil,2025-10-09 13:16:55,APPROVED,M86850,9645
1940,294,Ahorro,MX,87.13,MXN,Entretenimiento,Online,2025-10-09 13:25:39,APPROVED,M96925,7629
2982,323,Corriente,FR,111.85,EUR,Supermercado,Online,2025-10-09 13:27:34,APPROVED,M63674,9113
1047,326,Ahorro,ES,45.83,EUR,Transporte,Online,2025-10-09 13:27:47,APPROVED,M40217,2976
2770,638,Premium,FR,1472.87,EUR,Cajero,Movil,2025-10-09 13:38:14,APPROVED,M54660,8089
2300,570,Empresarial,DE,77.43,EUR,Entretenimiento,Online,2025-10-09 13:40:36,APPROVED,M90526,2190
1586,371,Ahorro,FR,128.31,EUR,Restaurante,Online,2025-10-09 13:41:05,DECLINED,M15017,9946
1827,420,Premium,ES,51.99,EUR,Farmacia,Movil,2025-10-09 13:47:46,APPROVED,M11785,3655
2495,524,Empresarial,ES,2391.13,EUR,Transferencia,Online,2025-10-09 14:00:21,DECLINED,M22554,9108
2446,508,Corriente,FR,423.14,EUR,Cajero,Online,2025-10-09 14:03:01,APPROVED,M78168,2710
1541,448,Empresarial,ES,295.96,EUR,Supermercado,Presencial,2025-10-09 14:15:53,DECLINED,M17857,7110
2466,688,Ahorro,ES,33.52,EUR,Supermercado,Online,2025-10-09 14:21:30,APPROVED,M99621,6576
2434,281,Empresarial,MX,1029.08,MXN,Hotel,Presencial,2025-10-09 14:24:43,APPROVED,M20918,9284
1744,532,Corriente,ES,37.64,EUR,Gasolinera,Movil,2025-10-09 14:33:27,DECLINED,M25097,1870
2665,426,Empresarial,ES,238.56,EUR,Restaurante,Presencial,2025-10-09 14:34:25,APPROVED,M86118,4519
2854,551,Corriente,MX,477.63,MXN,Cajero,Online,2025-10-09 14:36:04,APPROVED,M61967,6749
2384,128,Ahorro,FR,35.95,EUR,Transporte,ATM,2025-10-09 14:41:34,APPROVED,M92701,6058
1980,525,Corriente,MX,351.18,MXN,Cajero,Online,2025-10-09 14:44:17,APPROVED,M29221,8289
1468,323,Corriente,ES,435.35,EUR,Hotel,Presencial,2025-10-09 14:53:33,APPROVED,M64702,8544
2469,152,Corriente,ES,85.34,EUR,Transporte,Movil,2025-10-09 14:57:42,APPROVED,M80837,4072
2952,477,Ahorro,MX,58.59,MXN,Transporte,Online,2025-10-09 15:04:17,DECLINED,M33655,4046
2503,648,Empresarial,ES,193.97,EUR,Entretenimiento,Online,2025-10-09 15:08:13,APPROVED,M45289,6111
1556,119,Corriente,MX,120.13,MXN,Restaurante,Online,2025-10-09 15:08:19,APPROVED,M28660,7116
2027,657,Corriente,ES,41.75,EUR,Supermercado,Online,2025-10-09 15:10:47,DECLINED,M58932,9985
2914,153,Ahorro,ES,76.97,EUR,Farmacia,Movil,2025-10-09 15:21:49,APPROVED,M50088,6936
2387,243,Ahorro,DE,169.95,EUR,Cajero,Online,2025-10-09 15:27:31,APPROVED,M21668,7877
1640,198,Corriente,FR,145.76,EUR,Supermercado,Online,2025-10-09 15:37:27,DECLINED,M41569,7498
2373,505,Corriente,DE,110.32,EUR,Entretenimiento,Online,2025-10-09 15:40:11,APPROVED,M92610,8122
2684,625,Empresarial,DE,85.12,EUR,Gasolinera,Online,2025-10-09 15:41:30,APPROVED,M60847,9555
2137,253,Premium,FR,189.75,EUR,Restaurante,Presencial,2025-10-09 15:48:18,APPROVED,M85547,9847
1203,469,Premium,ES,287.02,EUR,Transporte,Online,2025-10-09 15:48:30,PENDING,M18851,1225
1308,487,Corriente,ES,334.31,EUR,Hotel,Movil,2025-10-09 15:52:09,APPROVED,M79655,9246
1237,666,Corriente,FR,92.32,EUR,Entretenimiento,Online,2025-10-09 15:59:30,APPROVED,M14551,9226
1287,140,Ahorro,FR,88.5,EUR,Restaurante,Online,2025-10-09 16:01:58,APPROVED,M73806,1718
1805,478,Ahorro,FR,191.16,EUR,Transferencia,Online,2025-10-09 16:17:49,APPROVED,M78838,9326
1835,240,Ahorro,FR,36.31,EUR,Farmacia,Online,2025-10-09 17:15:35,APPROVED,M78417,6193
1044,256,Ahorro,UK,200.96,GBP,E-commerce,Movil,2025-10-09 17:29:27,APPROVED,M21359,5569
1735,525,Empresarial,ES,354.48,EUR,Transferencia,Online,2025-10-09 17:31:39,APPROVED,M94029,2989
2244,227,Premium,ES,749.26,EUR,E-commerce,Movil,2025-10-09 17:35:04,APPROVED,M45331,1049
2269,180,Ahorro,UK,196.68,GBP,Hotel,Presencial,2025-10-09 17:35:51,APPROVED,M94884,3060
2580,658,Corriente,US,1485.11,USD,Transferencia,Movil,2025-10-09 17:37:11,APPROVED,M74571,1679
1713,692,Corriente,ES,170.78,EUR,Hotel,Online,2025-10-09 17:38:24,APPROVED,M11883,7066
2889,660,Corriente,UK,35.38,GBP,Gasolinera,Online,2025-10-09 17:43:46,APPROVED,M93515,7735
2064,375,Empresarial,ES,108.13,EUR,Restaurante,Presencial,2025-10-09 17:46:11,DECLINED,M32517,5461
1938,276,Empresarial,US,1668.1,USD,Transferencia,Online,2025-10-09 17:53:14,DECLINED,M63223,6126
2609,296,Premium,DE,298.99,EUR,Gasolinera,Presencial,2025-10-09 18:05:43,APPROVED,M83643,3521
1105,592,Empresarial,DE,390.44,EUR,Restaurante,Movil,2025-10-09 18:18:05,APPROVED,M67340,2502
1413,583,Ahorro,UK,19.81,GBP,Restaurante,Movil,2025-10-09 18:19:39,APPROVED,M77195,8687
2761,419,Ahorro,MX,54.7,MXN,Supermercado,Online,2025-10-09 18:26:54,APPROVED,M19483,1648
1450,383,Corriente,FR,57.87,EUR,Farmacia,Movil,2025-10-09 18:30:45,APPROVED,M58253,2075
2856,376,Ahorro,DE,81.06,EUR,Entretenimiento,Presencial,2025-10-09 18:31:22,APPROVED,M28519,4214
1960,292,Corriente,DE,346.94,EUR,Cajero,Movil,2025-10-09 18:32:23,APPROVED,M34340,4630
1133,266,Corriente,DE,218.45,EUR,E-commerce,Movil,2025-10-09 18:34:31,APPROVED,M98317,2795
1644,669,Empresarial,UK,313.85,GBP,Entretenimiento,Movil,2025-10-09 18:34:45,APPROVED,M96321,2922
2554,241,Corriente,ES,69.87,EUR,Entretenimiento,Online,2025-10-09 18:38:03,APPROVED,M78592,7445
1286,439,Corriente,ES,15.9,EUR,Transporte,Movil,2025-10-09 18:41:00,APPROVED,M91412,4994
2368,687,Ahorro,ES,230.11,EUR,Hotel,Presencial,2025-10-09 18:44:05,APPROVED,M59556,6666
2476,536,Corriente,ES,111.82,EUR,Entretenimiento,Online,2025-10-09 18:54:32,APPROVED,M49234,4476
1661,463,Corriente,FR,463.51,EUR,Hotel,Online,2025-10-09 19:26:07,FRAUD,M96066,5098
1684,226,Corriente,ES,15.16,EUR,Entretenimiento,Online,2025-10-09 19:26:09,APPROVED,M56309,5699
